donor,epsilon,alpha,emb_src,emb_tgt,geo_cost_linear,geo_cost_quad,converged,foscttm,label_transfer_accuracy,alignment_score,rmse,nmi,asw_label,ari,asw_batch,graph_connectivity,combined_cost
s1d3,0.01,0.25,X_scVI_norm,X_poissonVI_norm,False,False,False,0.1288,0.6791306379995325,0.978598628046685,0.2599942,0.6178936036087277,0.504671290051192,0.5114813915940587,0.9334595309624396,0.8650645511545264,False_False
s1d3,0.01,0.5,X_pca_norm,X_lsi_norm,True,True,True,0.0527,0.7994858611825193,0.7978857072158145,0.18092994,0.6928685696246187,0.532551109790802,0.5206457911814969,0.490918046970639,0.9593097776181616,True_True
s1d3,0.01,0.5,X_pca_norm,X_lsi_norm,True,False,True,0.048,0.8022902547324141,0.8109646288990007,0.17845784,0.7041570999786401,0.5343452878296375,0.5634285100340901,0.4993138295735631,0.96704575895912,True_False
s1d3,0.01,0.5,X_pca_norm,X_lsi_norm,False,True,True,0.1143,0.7338163122224819,0.8632335757392463,0.2080643,0.6670226846721252,0.5185030344873667,0.5418313358580144,0.8328871433450739,0.9296563670256712,False_True
s1d3,0.01,0.5,X_pca_norm,X_lsi_norm,False,False,True,0.112,0.7394250993222715,0.8640583973715683,0.20745823,0.6673682473913349,0.5192897617816925,0.5418535935982497,0.8341451618467941,0.9329488598983025,False_False
s1d3,0.01,0.5,X_scVI_norm,X_poissonVI_norm,True,True,True,0.0736,0.7810236036457117,0.5577773806414362,0.19422914,0.6463382956149003,0.531419400125742,0.3998452448928163,0.4987593815117391,0.9481538269632824,True_True
s1d3,0.01,0.5,X_scVI_norm,X_poissonVI_norm,True,False,True,0.0745,0.7761159149333956,0.6907276301499802,0.19497533,0.6845876980786247,0.5252125430852175,0.574653409851292,0.5982069970471747,0.9569444565419531,True_False
s1d3,0.01,0.5,X_scVI_norm,X_poissonVI_norm,False,True,True,0.1033,0.7195606450105165,0.7998267874572124,0.22484837,0.6549326130882535,0.5142334764823318,0.5458095528853764,0.8495628087108024,0.9169769607783484,False_True
s1d3,0.01,0.5,X_scVI_norm,X_poissonVI_norm,False,False,True,0.1008,0.7160551530731479,0.8146653286226851,0.22456355,0.642469999097473,0.5155046666041017,0.480625031729522,0.8571041854481264,0.9183912769001495,False_False
s1d3,0.01,0.75,X_pca_norm,X_lsi_norm,True,True,True,0.0538,0.7903715821453611,0.7722090098016304,0.18298796,0.657106911479209,0.528265094384551,0.4935145486475267,0.4646444765652809,0.956965118403262,True_True
s1d3,0.01,0.75,X_pca_norm,X_lsi_norm,True,False,True,0.0487,0.7934096751577472,0.7931347346136398,0.18000229,0.697978967761543,0.5309858974069357,0.5280133829843487,0.4759489791838987,0.9592053044889824,True_False
s1d3,0.01,0.75,X_pca_norm,X_lsi_norm,False,True,True,0.0761,0.7623276466464127,0.8433443767785217,0.18918529,0.687867444593901,0.5248061995953321,0.5600690604681103,0.6971094998342086,0.9498971147766742,False_True
s1d3,0.01,0.75,X_pca_norm,X_lsi_norm,False,False,True,0.0511,0.7791540079457817,0.8185474891054809,0.18039401,0.7011127165255094,0.5274296458810568,0.5557925250524651,0.5753574996376555,0.9736268870952351,False_False
s1d3,0.01,0.75,X_scVI_norm,X_poissonVI_norm,True,True,True,0.0759,0.7688712315961673,0.5126128974609241,0.19539638,0.6324316015663177,0.5295928902924061,0.3430412176050811,0.479600202913003,0.9242426276392254,True_True
s1d3,0.01,0.75,X_scVI_norm,X_poissonVI_norm,True,False,True,0.0763,0.76559943912129,0.6905874104724854,0.19600768,0.6849505839813561,0.5233695190399885,0.512107816638765,0.5960087433469987,0.9415546755025372,True_False
s1d3,0.01,0.75,X_scVI_norm,X_poissonVI_norm,False,True,True,0.0839,0.7450338864220613,0.6908046135023302,0.20363903,0.6638655648579753,0.5220662038773298,0.4976955712679549,0.7192002301385566,0.9519734613491874,False_True
s1d3,0.01,0.75,X_scVI_norm,X_poissonVI_norm,False,False,True,0.0778,0.7422294928721664,0.6983434832217533,0.19796915,0.6639233774335075,0.5183233711868525,0.4908910397306928,0.6634148129208917,0.9479669833375658,False_False
s1d3,0.01,0.9,X_pca_norm,X_lsi_norm,True,True,True,0.0602,0.7653657396587988,0.681805809493697,0.19148007,0.6360812898417572,0.5208534263074398,0.3860707420741667,0.4461611037395909,0.9177517666995272,True_True
s1d3,0.01,0.9,X_pca_norm,X_lsi_norm,True,False,True,0.0518,0.7754148165459219,0.7652970045227719,0.18315162,0.6988658273766631,0.5255048666149378,0.5718595322395702,0.4629783228499772,0.9597948228502462,True_False
s1d3,0.01,0.9,X_pca_norm,X_lsi_norm,False,True,True,0.056,0.7719093246085534,0.8010612705002544,0.18397397,0.6926565695286152,0.5235221702605486,0.5571641801124352,0.571620080490026,0.957697766411632,False_True
s1d3,0.01,0.9,X_pca_norm,X_lsi_norm,False,False,True,0.0545,0.7492404767469035,0.723550032305514,0.18801488,0.6693870229025545,0.5210783053189516,0.5330312293863586,0.4793090934236526,0.9679173340956368,False_False
s1d3,0.01,0.9,X_scVI_norm,X_poissonVI_norm,True,True,True,0.084,0.7433979901846226,0.3860192733321419,0.20262447,0.6269479630235792,0.5277337916195393,0.3463743162051346,0.4722385427411993,0.8945805177227731,True_True
s1d3,0.01,0.9,X_scVI_norm,X_poissonVI_norm,True,False,True,0.0803,0.736854405234868,0.6856494783003176,0.19869234,0.6794336222769773,0.5195001568645239,0.4972173096159836,0.6120834502568987,0.9369663316479035,True_False
s1d3,0.01,0.9,X_scVI_norm,X_poissonVI_norm,False,True,True,0.0755,0.7634961439588689,0.5795279270857677,0.19689584,0.6499123686363153,0.5231389850378036,0.5119744771666431,0.5912657298706901,0.9625648634636542,False_True
s1d3,0.01,0.9,X_scVI_norm,X_poissonVI_norm,False,False,True,0.086,0.6999298901612526,0.6751467495154172,0.20291723,0.6643168686493336,0.5157859288156033,0.552985447355244,0.6504166499312276,0.9234131754060187,False_False
s1d3,0.01,0.95,X_pca_norm,X_lsi_norm,True,True,True,0.0695,0.7553166627716756,0.5354797025143313,0.20061119,0.641185481632353,0.5144104603677988,0.3821572892613647,0.4455598543012417,0.8470604432385687,True_True
s1d3,0.01,0.95,X_pca_norm,X_lsi_norm,True,False,True,0.056,0.7585884552465529,0.7361258127929835,0.1865307,0.667691506074331,0.5222916267812252,0.5105728162049132,0.464372198438052,0.960889761210512,True_False
s1d3,0.01,0.95,X_pca_norm,X_lsi_norm,False,True,True,0.0527,0.7698060294461323,0.7279325845785849,0.1893986,0.6656748556933134,0.5195490308105946,0.5097545596440873,0.5033808538766474,0.9683064522974753,False_True
s1d3,0.01,0.95,X_pca_norm,X_lsi_norm,False,False,True,0.065,0.7202617433979902,0.6638439437471646,0.19368349,0.6287241201136694,0.5169317815452814,0.421144646583849,0.4736856920229312,0.919626334258528,False_False
s1d3,0.01,0.95,X_scVI_norm,X_poissonVI_norm,True,True,True,0.1009,0.6405702266884786,0.2605749006777287,0.21461755,0.6256468641218437,0.5247933249920607,0.3685719713461126,0.480058793369732,0.7659588713118746,True_True
s1d3,0.01,0.95,X_scVI_norm,X_poissonVI_norm,True,False,True,0.0833,0.7141855573732181,0.6795402994102525,0.20090304,0.6618938749338986,0.5173563789576292,0.4920220072911138,0.6302613252558785,0.9254220247646586,True_False
s1d3,0.01,0.95,X_scVI_norm,X_poissonVI_norm,False,True,True,0.0798,0.7473708810469736,0.444818058094937,0.20210518,0.6237720343251261,0.5224474556744099,0.3352544574417502,0.5324388641984543,0.9367755139055188,False_True
s1d3,0.01,0.95,X_scVI_norm,X_poissonVI_norm,False,False,True,0.1993,0.5008179481187194,0.6396464264602778,0.2665769,0.5346190015963802,0.5005739849875681,0.4671660527876032,0.6214115833267942,0.7140752920364877,False_False
s1d3,0.01,0.98,X_pca_norm,X_lsi_norm,True,True,True,0.0892,0.7324141154475344,0.3749199235665287,0.2081002,0.6359443663893389,0.5097871879115701,0.3931244329673952,0.4426625258911678,0.6927151610629965,True_True
s1d3,0.01,0.98,X_pca_norm,X_lsi_norm,True,False,True,0.0614,0.7298434213601309,0.6976038931581046,0.19063973,0.6556343107032061,0.5193884521722794,0.50190659569173,0.4703902067802915,0.9419447946591928,True_False
s1d3,0.01,0.98,X_pca_norm,X_lsi_norm,False,True,True,0.0605,0.7506426735218509,0.5329557483194259,0.20158422,0.6470462043306423,0.5127158807590604,0.3922897406098068,0.4615004523629027,0.888189464612019,False_True
s1d3,0.01,0.98,X_pca_norm,X_lsi_norm,False,False,True,0.3342,0.3215704603879411,0.5821646069037569,0.22140546,0.606217959487803,0.5073570688255131,0.375490490333816,0.4788996762400515,0.7484903803688633,False_False
s1d3,0.01,0.98,X_scVI_norm,X_poissonVI_norm,True,True,True,0.1348,0.4335125029212432,0.1996728207525122,0.22914463,0.6039507999618154,0.5197833497077227,0.3166051993156308,0.4891460178217654,0.6599228206717423,True_True
s1d3,0.01,0.98,X_scVI_norm,X_poissonVI_norm,True,False,True,0.0879,0.699228791773779,0.670373781669714,0.204448,0.6488705362290811,0.5154533861204982,0.4832047545472573,0.65215271929756,0.921427122850034,True_False
s1d3,0.01,0.98,X_scVI_norm,X_poissonVI_norm,False,True,True,0.106,0.5087637298434213,0.2492968395584455,0.2192225,0.6167116743063145,0.5208528488874435,0.3443403928229952,0.5065819406734697,0.7687565984208008,False_True
s1d3,0.01,0.98,X_scVI_norm,X_poissonVI_norm,False,False,True,0.2088,0.4879644776817013,0.6399653574914425,0.26994312,0.52718646628459,0.4992789349635131,0.3962847986643432,0.6035310334401861,0.7159811466725126,False_False
s1d3,0.05,0.25,X_pca_norm,X_lsi_norm,True,True,True,0.053,0.7931759756952559,0.7850927236985002,0.18181035,0.6845752475800461,0.5318360216915607,0.5101497004695181,0.4699630807647305,0.9551853338307044,True_True
s1d3,0.05,0.25,X_pca_norm,X_lsi_norm,True,False,True,0.0515,0.7922411778452909,0.7875067016757625,0.1813242,0.6976754866407873,0.5323437936604023,0.5534032992917416,0.4707573451655417,0.953924235060248,True_False
s1d3,0.05,0.25,X_pca_norm,X_lsi_norm,False,True,True,0.0966,0.7443327880345875,0.8549386195235281,0.19836523,0.6668243021373125,0.5220380537211895,0.5462889297100336,0.7741350184438436,0.932393834563318,False_True
s1d3,0.05,0.25,X_pca_norm,X_lsi_norm,False,False,True,0.134,0.7153540546856743,0.8825124066920528,0.22007081,0.6493483757501027,0.5141221387311816,0.5244780560197514,0.886354556984241,0.9194868523678312,False_False
s1d3,0.05,0.25,X_scVI_norm,X_poissonVI_norm,True,True,True,0.0762,0.7693386305211498,0.5282322697716619,0.19571997,0.631631727238513,0.5312056317925453,0.3611317159738832,0.4853059164853853,0.9210375457906094,True_True
s1d3,0.05,0.25,X_scVI_norm,X_poissonVI_norm,True,False,True,0.0721,0.7782192100958167,0.5667486905956587,0.19373304,0.6447040281425632,0.5304349046200514,0.3999929601550203,0.5005444224363136,0.954898797119464,True_False
s1d3,0.05,0.25,X_scVI_norm,X_poissonVI_norm,False,True,True,0.096,0.7282075251226923,0.7440688451122444,0.21552625,0.6449911225629831,0.5182058475911617,0.4864997181079594,0.8021410131301783,0.9190364729921112,False_True
s1d3,0.05,0.25,X_scVI_norm,X_poissonVI_norm,False,False,True,0.1145,0.6999298901612526,0.8696039481462134,0.23894571,0.6283203470935729,0.5097539285197854,0.4659972418073339,0.88764243391898,0.9060442219063428,False_False
s1d3,0.05,0.5,X_pca_norm,X_lsi_norm,True,True,True,0.0562,0.7658331385837812,0.7382428549826101,0.18631686,0.6299684175283404,0.5249978080391884,0.3703072866779884,0.4457996292575173,0.954633171609342,True_True
s1d3,0.05,0.5,X_pca_norm,X_lsi_norm,True,False,True,0.0539,0.7716756251460621,0.748135215759592,0.18495706,0.6363017820690967,0.5259453617036343,0.3675042794960806,0.44800258441664,0.9522686684490766,True_False
s1d3,0.05,0.5,X_pca_norm,X_lsi_norm,False,True,True,0.0652,0.7595232530965179,0.824810634700246,0.18577571,0.6766159323367364,0.5244176927953959,0.5489719692021705,0.6363899841990229,0.9471855458089928,False_True
s1d3,0.05,0.5,X_pca_norm,X_lsi_norm,False,False,True,0.0639,0.7609254498714653,0.8265565071553276,0.18523021,0.6742919773612654,0.5251881368458271,0.5464026713895573,0.6367902532608465,0.9584321492146208,False_False
s1d3,0.05,0.5,X_scVI_norm,X_poissonVI_norm,True,True,True,0.0807,0.7462023837345174,0.4425690444441389,0.19960031,0.6095781618608276,0.5280531849712133,0.32833333256298,0.471283388612605,0.9210290655771184,True_True
s1d3,0.05,0.5,X_scVI_norm,X_poissonVI_norm,True,False,True,0.0741,0.7499415751343772,0.5158297018269798,0.1954611,0.6331651949798208,0.5251540001481771,0.4098735482085119,0.4913793157890134,0.9226080289619748,True_False
s1d3,0.05,0.5,X_scVI_norm,X_poissonVI_norm,False,True,True,0.081,0.7464360831970086,0.6309638040773684,0.20116867,0.6616622974164241,0.5225000008940697,0.542589343719435,0.6745301746321645,0.9500768658011496,False_True
s1d3,0.05,0.5,X_scVI_norm,X_poissonVI_norm,False,False,True,0.0783,0.7490067772844122,0.6446860866337656,0.19967185,0.6516335463059074,0.5230526477098465,0.4898395725115574,0.6812935081579903,0.9527703425519904,False_False
s1d3,0.05,0.75,X_pca_norm,X_lsi_norm,True,True,True,0.0671,0.7445664874970788,0.5163823323206356,0.20266922,0.6292689885735889,0.513353580608964,0.3730736395330645,0.4400907537390388,0.793678474242187,True_True
s1d3,0.05,0.75,X_pca_norm,X_lsi_norm,True,False,True,0.0631,0.7436316896471138,0.5685852934302956,0.19930175,0.6341607969994085,0.515878465026617,0.344709454039143,0.4429929883034472,0.8234330743677908,True_False
s1d3,0.05,0.75,X_pca_norm,X_lsi_norm,False,True,True,0.0533,0.7588221547090441,0.7341407420645285,0.19013104,0.6746829523672675,0.5184232145547867,0.4931663568430834,0.5233413552715925,0.9730384769042696,False_True
s1d3,0.05,0.75,X_pca_norm,X_lsi_norm,False,False,True,0.0554,0.7424631923346576,0.4085781449761488,0.2107471,0.6179238952027205,0.5090374024584889,0.3267622050766206,0.4710710645707088,0.8248089190309041,False_False
s1d3,0.05,0.75,X_scVI_norm,X_poissonVI_norm,True,True,True,0.1019,0.6669782659499883,0.137088104697359,0.22141667,0.6132512744718583,0.5210650023072958,0.3088920277410927,0.4776045239393988,0.6362851650104272,True_True
s1d3,0.05,0.75,X_scVI_norm,X_poissonVI_norm,True,False,True,0.0808,0.7083430708109372,0.339328870131834,0.20525445,0.5939184934555864,0.5194241069257259,0.2806375931598633,0.5048339698798469,0.8350130165920241,True_False
s1d3,0.05,0.75,X_scVI_norm,X_poissonVI_norm,False,True,True,0.0816,0.736854405234868,0.4208267462161309,0.20586781,0.6016853212955486,0.5194570627063513,0.3332648457440589,0.5723386611422496,0.93665599100386,False_True
s1d3,0.05,0.75,X_scVI_norm,X_poissonVI_norm,False,False,True,0.0831,0.7081093713484459,0.2295313638425689,0.21490297,0.569600349034987,0.51567810960114,0.3054468933982649,0.5475241556335246,0.6870154680779706,False_False
s1d3,0.05,0.9,X_pca_norm,X_lsi_norm,True,True,True,0.0837,0.7214302407104464,0.181974897928323,0.21990214,0.6265454263838911,0.5048855324275792,0.331810214165287,0.4415451607185798,0.5405670510568047,True_True
s1d3,0.05,0.9,X_pca_norm,X_lsi_norm,True,False,True,0.0796,0.7090441691984108,0.2007478382799717,0.21900676,0.6232417738825135,0.5063161635771394,0.3361856832930022,0.4421611025124806,0.5479712312977449,True_False
s1d3,0.05,0.9,X_pca_norm,X_lsi_norm,False,True,True,0.0581,0.7391913998597803,0.3696713085795194,0.2130263,0.6167210624469232,0.5074575333856046,0.3540838088457209,0.4681049004720235,0.8249130301728969,False_True
s1d3,0.05,0.9,X_pca_norm,X_lsi_norm,False,False,True,0.1184,0.4484692685206824,0.0825014090702886,0.22760348,0.6159624889111456,0.5019599997904152,0.3640118328426217,0.4375621106880009,0.4979743679818879,False_False
s1d3,0.05,0.9,X_scVI_norm,X_poissonVI_norm,True,True,True,0.1424,0.4180883383968217,0.0167218838926083,0.25326368,0.6137923752051047,0.5115386275574565,0.3266726433753262,0.4480611642229924,0.4900211581234026,True_True
s1d3,0.05,0.9,X_scVI_norm,X_poissonVI_norm,True,False,True,0.0993,0.6749240476746904,0.110179673645574,0.22789027,0.5713057463095871,0.5138126164674759,0.3514489736775528,0.5096463243592638,0.5547596840130199,True_False
s1d3,0.05,0.9,X_scVI_norm,X_poissonVI_norm,False,True,True,0.1117,0.5699929890161253,0.045321199290653,0.24056658,0.5972520422681437,0.5119275813922286,0.3435715971381455,0.4999419098919148,0.567190077904831,False_True
s1d3,0.05,0.9,X_scVI_norm,X_poissonVI_norm,False,False,True,0.1568,0.4666978265949988,0.0292344280549333,0.25706828,0.4931834437836361,0.5025611286982894,0.2531904274384217,0.4714978550829171,0.469599783819345,False_False
s1d3,0.05,0.95,X_pca_norm,X_lsi_norm,True,True,True,0.1056,0.6891797148866557,0.1115323811225821,0.22464675,0.6176609622803957,0.5028772859368473,0.3261819989092743,0.4393809335095537,0.4914868102253496,True_True
s1d3,0.05,0.95,X_pca_norm,X_lsi_norm,True,False,True,0.0948,0.6817013320869362,0.1110842280356871,0.22500955,0.6214999143231411,0.5034490756224841,0.3363654520752395,0.4377328075043126,0.5238335923130574,True_False
s1d3,0.05,0.95,X_pca_norm,X_lsi_norm,False,True,True,0.0681,0.7188595466230427,0.1810263530511526,0.22177483,0.6179609395656261,0.5039763357490301,0.3406386196480607,0.4515477798388578,0.5427811523823087,False_True
s1d3,0.05,0.95,X_pca_norm,X_lsi_norm,False,False,True,0.2627,0.1245618135078289,0.0661809383720771,0.22877972,0.611404187094962,0.5011090262560174,0.3735427357285698,0.4343492557787916,0.4930245553667668,False_False
s1d3,0.05,0.95,X_scVI_norm,X_poissonVI_norm,True,True,True,0.1717,0.3975227856975929,0.0053091019067126,0.26582983,0.605400955230751,0.504293161444366,0.3083576064798596,0.4247658743128885,0.4876818164276512,True_True
s1d3,0.05,0.95,X_scVI_norm,X_poissonVI_norm,True,False,True,0.1198,0.620238373451741,0.0541825330272328,0.24362491,0.5325400277338592,0.5085676023736596,0.2746261517575654,0.4877155291199157,0.51867284791616,True_False
s1d3,0.05,0.95,X_scVI_norm,X_poissonVI_norm,False,True,True,0.1463,0.4566487497078756,0.010156303699325,0.2594299,0.6026102981505238,0.5070089208893478,0.3408608399537736,0.4472423260450973,0.4885455260125544,False_True
s1d3,0.05,0.95,X_scVI_norm,X_poissonVI_norm,False,False,True,0.2419,0.3070810937134844,0.0131284109811253,0.27175528,0.4385702811534001,0.4951956607401371,0.2177776932779085,0.4496771617630705,0.4623291847581599,False_False
s1d3,0.05,0.98,X_pca_norm,X_lsi_norm,True,True,True,0.1536,0.5122692217807899,0.085443272892237,0.2268723,0.6081832302680574,0.501780946389772,0.3195437938441878,0.4379154314729353,0.5165386961688444,True_True
s1d3,0.05,0.98,X_pca_norm,X_lsi_norm,True,False,True,0.1412,0.38186492171068,0.0771758107309293,0.22767577,0.6251760925202274,0.5020502735860646,0.3452402068367531,0.4350944532503033,0.4954415832863166,True_False
s1d3,0.05,0.98,X_pca_norm,X_lsi_norm,False,True,True,0.1039,0.6342603412012152,0.1049805479565045,0.22586918,0.6090225906285373,0.5023294067941606,0.354489545361801,0.4419632035610135,0.4956313288465004,False_True
s1d3,0.05,0.98,X_pca_norm,X_lsi_norm,False,False,True,0.3534,0.1245618135078289,0.0634920198507075,0.22905633,0.5411209815497632,0.5007476269383915,0.2887010168024456,0.4337521017894651,0.4770748936862354,False_False
s1d3,0.05,0.98,X_scVI_norm,X_poissonVI_norm,True,True,True,0.2033,0.3330217340500117,0.0022930041378552,0.27323496,0.5975971322316175,0.4993938858970068,0.3044111487157403,0.4126100396375949,0.4780676849160034,True_True
s1d3,0.05,0.98,X_scVI_norm,X_poissonVI_norm,True,False,True,0.1593,0.4592194437952793,0.0271173858653067,0.25777194,0.4917915683735318,0.5030322265811265,0.2269247001111368,0.4682809460557161,0.463028400716772,True_False
s1d3,0.05,0.98,X_scVI_norm,X_poissonVI_norm,False,True,True,0.1884,0.3517176910493106,0.0027878971172483,0.27078578,0.5936364718740479,0.501062152441591,0.3158331669871785,0.4198371863774155,0.4792256638577,False_True
s1d3,0.05,0.98,X_scVI_norm,X_poissonVI_norm,False,False,True,0.3167,0.2685206824024305,0.0114567724729527,0.2762798,0.4056055426217587,0.4912099055945873,0.2380042571908299,0.4450726019192937,0.4614912654325935,False_False
s1d3,0.1,0.25,X_pca_norm,X_lsi_norm,True,True,True,0.0544,0.7756485160084132,0.7634823969316635,0.18381067,0.6394119087694848,0.5280236359685659,0.4184382834574754,0.4539279413585431,0.951833046750379,True_True
s1d3,0.1,0.25,X_pca_norm,X_lsi_norm,True,False,True,0.0533,0.7791540079457817,0.7657011671226097,0.18340652,0.6440339190114719,0.5283608548343182,0.4889115209402676,0.4546027883883481,0.9489179624507004,True_False
s1d3,0.1,0.25,X_pca_norm,X_lsi_norm,False,True,True,0.0746,0.7585884552465529,0.8384009457954718,0.18885116,0.6765540901233306,0.5246161129325628,0.5540784445599731,0.6861413538595853,0.9495260448427504,False_True
s1d3,0.1,0.25,X_pca_norm,X_lsi_norm,False,False,True,0.1116,0.7347511100724469,0.8609763138721251,0.206359,0.6591164304209765,0.5190918706357479,0.5120342655858154,0.8226560407370526,0.9261626098605032,False_False
s1d3,0.1,0.25,X_scVI_norm,X_poissonVI_norm,True,True,True,0.0785,0.7562514606216406,0.4847174298557936,0.19752485,0.6271704542921932,0.5290407855063677,0.3977060400996516,0.4763958920642381,0.9085574381645852,True_True
s1d3,0.1,0.25,X_scVI_norm,X_poissonVI_norm,True,False,True,0.0751,0.7588221547090441,0.5094070907166326,0.19588238,0.6211351735292479,0.5281780231744051,0.3415571388743135,0.483272540992492,0.9205405879619696,True_False
s1d3,0.1,0.25,X_scVI_norm,X_poissonVI_norm,False,True,True,0.0859,0.739892498247254,0.6714542980080557,0.20526046,0.657146562327114,0.5220153611153364,0.5543703626387045,0.7263478882970708,0.943999951058197,False_True
s1d3,0.1,0.25,X_scVI_norm,X_poissonVI_norm,False,False,True,0.1034,0.7158214536106567,0.7871410307521,0.22430994,0.6342369792745159,0.5148814860731363,0.4694116647956062,0.8408849730271468,0.916436349106221,False_False
s1d3,0.1,0.5,X_pca_norm,X_lsi_norm,True,True,True,0.0625,0.7511100724468334,0.6226605996453267,0.19618657,0.6225976888506224,0.5175035484135151,0.3406722453678808,0.4413646902428086,0.8717308797239652,True_True
s1d3,0.1,0.5,X_pca_norm,X_lsi_norm,True,False,True,0.0606,0.7541481654592195,0.6415545138363828,0.19464257,0.6347705819308359,0.5186326466500759,0.3956544569026907,0.4421619438651673,0.9169310179743908,True_False
s1d3,0.1,0.5,X_pca_norm,X_lsi_norm,False,True,True,0.0557,0.7590558541715354,0.7822250938234607,0.18628936,0.6887601331744784,0.5211491771042347,0.5514257861623012,0.5621426452139828,0.9642670415321688,False_True
s1d3,0.1,0.5,X_pca_norm,X_lsi_norm,False,False,True,0.0548,0.7609254498714653,0.7869540711821068,0.18539862,0.6910159413119359,0.5219464879482985,0.5543447809499766,0.5627955479900355,0.9701746155299752,False_False
s1d3,0.1,0.5,X_scVI_norm,X_poissonVI_norm,True,True,True,0.0918,0.7137181584482356,0.2230042753254608,0.21251915,0.5985652330635354,0.5225864145904779,0.2803953679366214,0.4732617808170066,0.7119717409001263,True_True
s1d3,0.1,0.5,X_scVI_norm,X_poissonVI_norm,True,False,True,0.0813,0.7232998364103762,0.3153403076584689,0.20541124,0.6113585013996881,0.5222452580928802,0.3142793086645388,0.4808796014316704,0.8370054758773584,True_False
s1d3,0.1,0.5,X_scVI_norm,X_poissonVI_norm,False,True,True,0.0793,0.7452675858845524,0.5197173611206576,0.20186362,0.618494493435774,0.520977683365345,0.391591879924506,0.6108168730395193,0.9506281917585804,False_True
s1d3,0.1,0.5,X_scVI_norm,X_poissonVI_norm,False,False,True,0.0758,0.7459686842720262,0.5488995504722104,0.19883531,0.6377670473496346,0.5220683719962835,0.5072179786424358,0.6132320783327527,0.9495137549732644,False_False
s1d3,0.1,0.75,X_pca_norm,X_lsi_norm,True,True,True,0.0764,0.7321804159850432,0.2390305596414774,0.21713337,0.62269287983923,0.5065882480703294,0.3352362187556783,0.4420103253153126,0.569819659627562,True_True
s1d3,0.1,0.75,X_pca_norm,X_lsi_norm,True,False,True,0.0746,0.7321804159850432,0.2503388642206122,0.21656945,0.628351054210354,0.5075300172902644,0.339638150793833,0.4429586985523159,0.5486386405213955,True_False
s1d3,0.1,0.75,X_pca_norm,X_lsi_norm,False,True,True,0.0551,0.7464360831970086,0.4950057050162901,0.20750423,0.617411693205283,0.509944467805326,0.3800935511256377,0.4849817433925967,0.9196359110741138,False_True
s1d3,0.1,0.75,X_pca_norm,X_lsi_norm,False,False,True,0.0628,0.7293760224351484,0.1743013073422871,0.22281504,0.6200790012727935,0.5039153229445219,0.3557734305299598,0.4520643544575323,0.618274176701541,False_False
s1d3,0.1,0.75,X_scVI_norm,X_poissonVI_norm,True,True,True,0.1259,0.5522318298667913,0.0060761860247721,0.25212842,0.6107317715871033,0.5116507625207305,0.3151097741978519,0.4429961723201003,0.4949714372654182,True_True
s1d3,0.1,0.75,X_scVI_norm,X_poissonVI_norm,True,False,True,0.1049,0.6910493105865857,0.0204720729142322,0.24223739,0.6012759688865266,0.5146468300372362,0.3100162271901005,0.4617550904200104,0.4880364082954388,True_False
s1d3,0.1,0.75,X_scVI_norm,X_poissonVI_norm,False,True,True,0.0977,0.6774947417620939,0.0623262719436923,0.23508741,0.5881790444821009,0.511116067878902,0.3678104053377147,0.5241108557082681,0.6239323873065871,False_True
s1d3,0.1,0.75,X_scVI_norm,X_poissonVI_norm,False,False,True,0.136,0.5017527459686842,0.0035907235060416,0.2656398,0.5680464458755954,0.5061967428773642,0.3161838715883896,0.4346291288088886,0.4869670229671563,False_False
s1d3,0.1,0.9,X_pca_norm,X_lsi_norm,True,True,True,0.0983,0.6903482121991119,0.1022641353807239,0.22552875,0.6218373584243804,0.5027158197481185,0.3338657938863595,0.4377390861492191,0.4925740911457518,True_True
s1d3,0.1,0.9,X_pca_norm,X_lsi_norm,True,False,True,0.0937,0.689413414349147,0.1008206975241605,0.22579414,0.6290080414104093,0.50306925480254,0.3372524801101896,0.4370018019035178,0.4961679141757069,True_False
s1d3,0.1,0.9,X_pca_norm,X_lsi_norm,False,True,True,0.065,0.7218976396354289,0.1722062603961891,0.2227244,0.6086557561789356,0.5037057823501527,0.3614006935026946,0.4517711269460882,0.5662197965085825,False_True
s1d3,0.1,0.9,X_pca_norm,X_lsi_norm,False,False,True,0.2154,0.1409207758822154,0.0683667156977301,0.22859782,0.6088597332337431,0.5013288868358359,0.3256240546714664,0.4352184942742694,0.4982701704562354,False_False
s1d3,0.1,0.9,X_scVI_norm,X_poissonVI_norm,True,True,True,0.2034,0.2647814910025707,0.0008770603357026,0.2761178,0.6048561960733798,0.5018183807842433,0.3145622762680846,0.4013748266410254,0.4908302090472403,True_True
s1d3,0.1,0.9,X_scVI_norm,X_poissonVI_norm,True,False,True,0.2048,0.3383968216873101,0.0008248216323222,0.27513427,0.5781408161291405,0.5037448755465448,0.3023018644162258,0.406768605772802,0.4838884096027904,True_False
s1d3,0.1,0.9,X_scVI_norm,X_poissonVI_norm,False,True,True,0.1598,0.3926150969852769,0.0022407654344747,0.26984426,0.5859056632254586,0.5033316956833005,0.3177975790350071,0.4252033569344453,0.4910745017891088,False_True
s1d3,0.1,0.9,X_scVI_norm,X_poissonVI_norm,False,False,True,0.3208,0.238373451741061,0.0001677137319053,0.28929898,0.4964802247846875,0.4930441025644541,0.2427277467856876,0.3882506956087246,0.467482349561735,False_False
